19,-33.048,50.332,-5.7468,0.41182,-5.6208,0.25818
19.1,-36.644,46.121,-5.4921,0.43165,-5.6208,0.25818
19.2,-37.067,46.302,-5.6545,0.25536,-5.6208,0.25818
19.3,-31.946,49.668,-5.8296,0.1324,-5.6208,0.25818
19.4,-32.628,45.7,-5.5352,0.27352,-5.6208,0.25818
19.5,-32.573,44.834,-5.3966,0.16464,-5.6208,0.25818
19.6,-36.395,44.131,-5.3581,0.16591,-5.6208,0.25818
19.7,-31.633,47.32,-5.6543,0.13344,-5.6208,0.25818
19.8,-35.142,46.419,-5.4206,0.19554,-5.6208,0.25818
19.9,-36.87,46.663,-5.5724,0.28633,-5.6208,0.25818
20,-49.865,45.065,-5.7617,0.2219,-9.0591,-0.79032
20.1,-49.338,50.189,-6.9527,-0.046576,-9.0591,-0.79032
20.2,-48.474,54.769,-7.5982,-0.45715,-9.0591,-0.79032
20.3,-49.532,58.247,-7.9878,-0.57656,-9.0591,-0.79032
20.4,-51.046,58.673,-8.3112,-0.56745,-9.0591,-0.79032
20.5,-47.329,60.656,-8.5963,-0.74447,-9.0591,-0.79032
20.6,-51.133,61.017,-8.4912,-0.79983,-9.0591,-0.79032
20.7,-50.748,62.183,-8.7711,-0.7101,-9.0591,-0.79032
20.8,-52.05,63.293,-8.8506,-0.78326,-9.0591,-0.79032
20.9,-50.526,62.271,-9.0225,-0.75673,-9.0591,-0.79032
21,-53.729,62.243,-8.9744,-0.95036,-9.0591,-0.79032
21.1,-49.833,64.27,-9.2789,-0.95441,-9.0591,-0.79032
21.2,-52.414,65.611,-9.1117,-0.9889,-9.0591,-0.79032
21.3,-51.825,65.447,-9.2522,-0.77342,-9.0591,-0.79032
21.4,-53.108,65.425,-9.2031,-0.84253,-9.0591,-0.79032
21.5,-53.701,65.91,-9.3072,-0.82388,-9.0591,-0.79032
21.6,-54.916,67.936,-9.4025,-0.84941,-9.0591,-0.79032
21.7,-54.044,67.411,-9.5595,-0.74937,-9.0591,-0.79032
21.8,-51.419,67.744,-9.5334,-0.87921,-9.0591,-0.79032
21.9,-50.646,67.221,-9.3462,-0.85699,-9.0591,-0.79032
22,-48.828,65.644,-9.1806,-0.77258,-9.0591,-0.79032
22.1,-49.842,64.096,-8.9189,-0.77881,-9.0591,-0.79032
22.2,-54.764,62.276,-8.8729,-0.7348,-9.0591,-0.79032
22.3,-53.114,64.592,-9.2421,-0.8472,-9.0591,-0.79032
22.4,-51.462,66.446,-9.3289,-0.91936,-9.0591,-0.79032
22.5,-55.789,65.941,-9.26,-0.83602,-9.0591,-0.79032
22.6,-52.618,68.41,-9.5553,-0.81768,-9.0591,-0.79032
22.7,-52.914,67.53,-9.4361,-0.80577,-9.0591,-0.79032
22.8,-51.263,66.801,-9.3964,-0.79758,-9.0591,-0.79032
22.9,-50.422,66.626,-9.2373,-0.83019,-9.0591,-0.79032
23,-49.894,65.213,-9.0984,-0.74512,-9.0591,-0.79032
23.1,-51.477,62.584,-8.9565,-0.75522,-9.0591,-0.79032
23.2,-51.158,65.209,-9.0192,-0.88051,-9.0591,-0.79032
23.3,-48.95,65.358,-9.0659,-0.72671,-9.0591,-0.79032
23.4,-47.894,63.801,-8.856,-0.71859,-9.0591,-0.79032
23.5,-51.392,61.928,-8.6603,-0.70713,-9.0591,-0.79032
23.6,-50.74,61.195,-8.847,-0.73052,-9.0591,-0.79032
23.7,-52.022,61.862,-8.8949,-0.91866,-9.0591,-0.79032
23.8,-50.633,64.149,-9.0873,-0.92779,-9.0591,-0.79032
23.9,-49.585,66.416,-9.0725,-0.86763,-9.0591,-0.79032
24,-52.543,65.23,-8.9584,-0.6599,-9.0591,-0.79032
